"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000163145",7.76346236463551,-0.387139221314955,0.655767361947615,-0.590360612283539,0.554948911234671,0.662217358177782,"C1QTNF7","114905","C1q and TNF related 7"
"ENSG00000137474",1.44071689681328,0.878213369621906,1.48775832738098,0.590293029088867,0.554994212054143,0.662217358177782,"MYO7A","4647","myosin VIIA"
"ENSG00000179869",6.92132532894721,0.393647405630722,0.666918556031028,0.590248092620785,0.555024333838767,0.662217358177782,"ABCA13","154664","ATP binding cassette subfamily A member 13"
"ENSG00000112706",3.13305396378754,0.615678932894634,1.04318484600497,0.59019159955445,0.555062203368533,0.662217358177782,"IMPG1","3617","interphotoreceptor matrix proteoglycan 1"
"ENSG00000132464",1.93562683360003,-0.81051816755254,1.37343763975979,-0.590138309952169,0.555097926647328,0.662217358177782,"ENAM","10117","enamelin"
"ENSG00000167920",199.95191248705,0.0803607789525935,0.136281901537118,0.589665818030181,0.555414716005962,0.662541649898491,"TMEM99","147184","transmembrane protein 99"
"ENSG00000066135",944.849836001834,-0.0389157486820835,0.0660600009887477,-0.589097004232747,0.555796202920441,0.662943059132523,"KDM4A","9682","lysine demethylase 4A"
"ENSG00000215182",3.35620681277972,0.563386888288842,0.95663111658036,0.588928039789009,0.555909547105144,0.663007926990113,"MUC5AC","4586","mucin 5AC, oligomeric mucus/gel-forming"
"ENSG00000174500",10.2109411820235,-0.330135350697161,0.560613936069565,-0.588881812342595,0.555940559217249,0.663007926990113,"GCSAM","257144","germinal center associated signaling and motility"
"ENSG00000163352",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"LENEP","55891","lens epithelial protein"
"ENSG00000162723",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"SLAMF9","89886","SLAM family member 9"
"ENSG00000163508",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"EOMES","8320","eomesodermin"
"ENSG00000198963",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"RORB","6096","RAR related orphan receptor B"
"ENSG00000129465",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"RIPK3","11035","receptor interacting serine/threonine kinase 3"
"ENSG00000214967",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"NPIPA7","101059938","nuclear pore complex interacting protein family member A7"
"ENSG00000141434",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"MEP1B","4225","meprin A subunit beta"
"ENSG00000274322",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,NA,NA,NA
"ENSG00000220008",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"LINGO3","645191","leucine rich repeat and Ig domain containing 3"
"ENSG00000254415",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"SIGLEC14","100049587","sialic acid binding Ig like lectin 14"
"ENSG00000142182",0.354873188208661,1.82707301212982,3.10335997226405,0.588740277782497,0.556035514241604,NA,"DNMT3L","29947","DNA methyltransferase 3 like"
"ENSG00000253598",2.8077265069859,0.646477062008137,1.09845921545854,0.588530782855032,0.556176078154145,0.663196037066458,"SLC10A5","347051","solute carrier family 10 member 5"
"ENSG00000100239",1367.88417644374,0.0347494646702903,0.0590462559936824,0.588512583659975,0.556188290008238,0.663196037066458,"PPP6R2","9701","protein phosphatase 6 regulatory subunit 2"
"ENSG00000185024",492.242020425813,-0.0499594546671539,0.0849160863275246,-0.588339110147615,0.556304699151096,0.663281179199811,"BRF1","2972","BRF1, RNA polymerase III transcription initiation factor subunit"
"ENSG00000182742",187.148806749364,0.0776359691452945,0.132273967100261,0.586933096868925,0.557248640482224,0.664352893013025,"HOXB4","3214","homeobox B4"
"ENSG00000181852",1241.15005200318,-0.0348007928277766,0.0593018278514319,-0.586841824082768,0.557309944346155,0.664372236493864,"RNF41","10193","ring finger protein 41"
"ENSG00000139737",1.11083390036358,1.07728190731839,1.83753367592769,0.58626512342666,0.557697364389518,0.664780310285726,"SLAIN1","122060","SLAIN motif family member 1"
"ENSG00000161594",0.570588825608693,-1.45084133061488,2.47929987386176,-0.5851818676355,0.558425435713085,0.665594344645326,"KLHL10","317719","kelch like family member 10"
"ENSG00000181885",2.25441031430978,0.682366181995123,1.16647152050387,0.584983147895771,0.558559048152323,0.665628413696511,"CLDN7","1366","claudin 7"
"ENSG00000081692",115.686332064791,-0.0971434962353333,0.166069115249338,-0.584958233139743,0.558575801088423,0.665628413696511,"JMJD4","65094","jumonji domain containing 4"
"ENSG00000033122",10.101547317133,-0.327063968676442,0.55917323745911,-0.58490633450668,0.558610699042703,0.665628413696511,"LRRC7","57554","leucine rich repeat containing 7"
"ENSG00000188859",1.47168235203992,0.8743012704468,1.49486254391029,0.584870678584124,0.558634675601313,0.665628413696511,"FAM78B","149297","family with sequence similarity 78 member B"
"ENSG00000148248",10111.0577498193,0.0223507795486164,0.0382761074049357,0.5839355426653,0.55926367922138,0.66632401813781,"SURF4","6836","surfeit 4"
"ENSG00000160678",3.9052914357033,0.522094548147985,0.89436178368597,0.583762139294743,0.55938035388563,0.66640915492413,"S100A1","6271","S100 calcium binding protein A1"
"ENSG00000166192",39.1548975182304,-0.176100836332193,0.301710965334269,-0.583673968021312,0.55943968456174,0.666425967593835,"SENP8","123228","SUMO peptidase family member, NEDD8 specific"
"ENSG00000180198",578.227819403725,-0.0556933974585367,0.095470968830118,-0.583354271366389,0.559654834865996,0.666628380849839,"RCC1","1104","regulator of chromosome condensation 1"
"ENSG00000065361",5.15345147444475,-0.487742632681198,0.836464876879131,-0.583099955733917,0.559826013534432,0.666778389160373,"ERBB3","2065","erb-b2 receptor tyrosine kinase 3"
"ENSG00000133030",6003.92601644567,-0.0251666045553101,0.043218677018589,-0.582308536295211,0.560358876665813,0.667359121155616,"MPRIP","23164","myosin phosphatase Rho interacting protein"
"ENSG00000125531",6.21261374010683,0.411536983337595,0.706925645134926,0.582150309823671,0.560465440103521,0.667432098920951,"FNDC11","79025","fibronectin type III domain containing 11"
"ENSG00000134597",211.208460149138,0.0735542587146703,0.126398347046453,0.581924213673763,0.560617729907359,0.667559513886617,"RBMX2","51634","RNA binding motif protein, X-linked 2"
"ENSG00000171612",169.912453924335,0.0838130138010065,0.144325338431829,0.580722794151598,0.561427296611382,0.668469502137546,"SLC25A33","84275","solute carrier family 25 member 33"
"ENSG00000183873",137.877169140883,0.0925601648133833,0.159451252275045,0.580491927738026,0.561582928797049,0.668600792035779,"SCN5A","6331","sodium voltage-gated channel alpha subunit 5"
"ENSG00000136869",1.91264411279954,0.818650038442425,1.41163694464562,0.579929592766459,0.56196209858065,0.668998175192377,"TLR4","7099","toll like receptor 4"
"ENSG00000128567",187.482913127807,-0.0811682323003197,0.140038869506149,-0.579612164726563,0.562176187760245,0.669198986770899,"PODXL","5420","podocalyxin like"
"ENSG00000128626",398.188503295776,-0.0559416279699473,0.096532792406105,-0.579509061901014,0.56224573388454,0.669227719753703,"MRPS12","6183","mitochondrial ribosomal protein S12"
"ENSG00000005448",165.504595556066,0.0815349975514189,0.140789952450171,0.579125116050283,0.562504754078445,0.669481956360182,"WDR54","84058","WD repeat domain 54"
"ENSG00000162373",5.01765460230269,-0.467821992051635,0.8087522815549,-0.578449053834141,0.562960983817959,0.669970847828575,"BEND5","79656","BEN domain containing 5"
"ENSG00000025156",208.244167961379,0.0729401597572323,0.126151554945537,0.578194694379491,0.563132680422627,0.670121069363639,"HSF2","3298","heat shock transcription factor 2"
"ENSG00000169184",91.3809957986979,0.112272028625127,0.194249603754708,0.577978160341068,0.563278864180186,0.670240909114128,"MN1","4330","MN1 proto-oncogene, transcriptional regulator"
"ENSG00000058404",6.16093578590794,-0.407168567743535,0.704684401163993,-0.577802725689652,0.563397314849525,0.670299557381159,"CAMK2B","816","calcium/calmodulin dependent protein kinase II beta"
"ENSG00000179041",621.389030587058,-0.0457617602475954,0.0792040524858159,-0.577770439912662,0.563419114997815,0.670299557381159,"RRS1","23212","ribosome biogenesis regulator homolog"
"ENSG00000151366",302.766942306778,0.0609916600427586,0.105616085188481,0.577484574758796,0.563612155898312,0.670475095135146,"NDUFC2","4718","NADH:ubiquinone oxidoreductase subunit C2"
"ENSG00000166246",17.1787777000647,0.248322648067212,0.430432417648404,0.576914372351139,0.563997301104123,0.670879114097867,"C16orf71","146562","chromosome 16 open reading frame 71"
"ENSG00000187994",14.7766556705894,-0.26772095692221,0.465108667763478,-0.575609476833819,0.564879174012043,0.671873881574489,"RINL","126432","Ras and Rab interactor like"
"ENSG00000175087",62.5082486626971,-0.127445130846477,0.22158409154428,-0.575154696161974,0.565186679099502,0.67218538384187,"PDIK1L","149420","PDLIM1 interacting kinase 1 like"
"ENSG00000101850",0.990095224023886,-1.05682156668528,1.84119464050919,-0.573986879732073,0.56597667977377,0.67296041421019,"GPR143","4935","G protein-coupled receptor 143"
"ENSG00000087095",389.580527570442,0.0554270916140318,0.0965758153934287,0.573923102675696,0.56601983873141,0.67296041421019,"NLK","51701","nemo like kinase"
"ENSG00000206127",0.911090932719419,-1.09283402676861,1.90415275210738,-0.573921407071538,0.566020986195516,0.67296041421019,"GOLGA8O","728047","golgin A8 family member O"
"ENSG00000244482",0.911090932719419,-1.09283402676861,1.90415275210738,-0.573921407071538,0.566020986195516,0.67296041421019,"LILRA6","79168","leukocyte immunoglobulin like receptor A6"
"ENSG00000118298",3.05198895699321,0.585403086860412,1.02068830752846,0.573537565329746,0.566280771676797,0.673214972410473,"CA14","23632","carbonic anhydrase 14"
"ENSG00000140830",128.025223701047,0.0918881021647297,0.160270464222082,0.573331478203016,0.566420275791298,0.673326506260054,"TXNL4B","54957","thioredoxin like 4B"
"ENSG00000183850",7.07845093407634,-0.389886435469946,0.680333692502003,-0.573081180260374,0.56658972917668,0.673473621147343,"ZNF730","100129543","zinc finger protein 730"
"ENSG00000102409",64.3156571312776,-0.127298619041213,0.222279421147915,-0.572696376406803,0.56685029137563,0.673639970494354,"BEX4","56271","brain expressed X-linked 4"
"ENSG00000184047",94.6151132316703,-0.10612965300967,0.185340538261908,-0.572619751754991,0.566902183076344,0.673639970494354,"DIABLO","56616","diablo IAP-binding mitochondrial protein"
"ENSG00000076944",20.9554749469527,0.218028557543118,0.380762264797916,0.57261072774329,0.566908294462,0.673639970494354,"STXBP2","6813","syntaxin binding protein 2"
"ENSG00000204632",10.8558506919622,0.311714850599866,0.544380805413149,0.5726044112876,0.566912572212021,0.673639970494354,"HLA-G","3135","major histocompatibility complex, class I, G"
"ENSG00000140030",1.5646305638948,0.856487867691334,1.49605737443528,0.572496671803536,0.566985539973078,0.673639970494354,"GPR65","8477","G protein-coupled receptor 65"
"ENSG00000109738",116.272680755208,0.0949002032786338,0.165773370704919,0.572469527977198,0.567003924140485,0.673639970494354,"GLRB","2743","glycine receptor beta"
"ENSG00000141367",15828.8383447949,-0.0203130676129073,0.0355330425508905,-0.571666993723233,0.5675475994004,0.674231542798896,"CLTC","1213","clathrin heavy chain"
"ENSG00000205143",1.37343382562159,0.867697296281091,1.51826109350571,0.571507298706805,0.567655814246054,0.67430574597875,"ARID3C","138715","AT-rich interaction domain 3C"
"ENSG00000179058",2.03632656151526,-0.733576634123908,1.28488535561616,-0.57092769476863,0.568048656809113,0.674718012899154,"C9orf50","375759","chromosome 9 open reading frame 50"
"ENSG00000205045",1.91609754299585,0.737794203818019,1.29324122126943,0.570500067337639,0.568338576455555,0.675007973229267,"SLFN12L","100506736","schlafen family member 12 like"
"ENSG00000102977",208.394999358432,-0.0717426980296121,0.125942563203737,-0.569646164129234,0.568917710983821,0.675641355719546,"ACD","65057","ACD, shelterin complex subunit and telomerase recruitment factor"
"ENSG00000183793",1.70005602415707,-0.761470076548312,1.3383037986419,-0.568981480379152,0.569368708072653,0.676122473577855,"NPIPA5","100288332","nuclear pore complex interacting protein family member A5"
"ENSG00000169903",5.59624604599156,0.42272181495273,0.744475246799941,0.567811779867445,0.570162780175155,0.676990222527478,"TM4SF4","7104","transmembrane 4 L six family member 4"
"ENSG00000183091",5.98042679912065,0.416111161142809,0.732887152109629,0.567769758202236,0.570191317155217,0.676990222527478,"NEB","4703","nebulin"
"ENSG00000184384",785.42571962564,0.0426945927267352,0.0752477043234391,0.56738731248491,0.570451067945913,0.677244066327281,"MAML2","84441","mastermind like transcriptional coactivator 2"
"ENSG00000278558",0.660178270340215,1.26963260854702,2.24048053264162,0.566678705773026,0.57093249083968,0.67776101892833,"TMEM191B","728229","transmembrane protein 191B"
"ENSG00000105427",3.41925831421887,0.531863642275485,0.941013570357224,0.565202946088844,0.571935733058113,0.67889729653757,"CNFN","84518","cornifelin"
"ENSG00000213918",165.974436651164,0.0785654304288358,0.139151040123124,0.564605412645993,0.572342182897418,0.67932504562633,"DNASE1","1773","deoxyribonuclease 1"
"ENSG00000169682",6.34383659106671,0.430822412719846,0.763543394401157,0.564240900882572,0.572590195786601,0.679564688798754,"SPNS1","83985","sphingolipid transporter 1 (putative)"
"ENSG00000213339",225.859412660559,-0.0711558965557798,0.126204285365455,-0.563815217127776,0.572879894518502,0.679853763218752,"QTRT1","81890","queuine tRNA-ribosyltransferase catalytic subunit 1"
"ENSG00000270672",1.45027942846359,-0.90256910894732,1.60192251135533,-0.563428694302877,0.573143002549023,0.680111237646337,"MTRNR2L6","100463482","MT-RNR2 like 6"
"ENSG00000234409",2.79871975242657,-0.615837971683358,1.09319028784722,-0.563340141720527,0.573203288806326,0.680128014687033,"CCDC188","388849","coiled-coil domain containing 188"
"ENSG00000167186",146.606977238535,-0.0843210297734006,0.149709058878079,-0.563232648747532,0.57327647364982,0.680160092469091,"COQ7","10229","coenzyme Q7, hydroxylase"
"ENSG00000105821",436.562172385838,-0.0533372704464261,0.0947660938250904,-0.562830737171362,0.573550147865134,0.680430015232741,"DNAJC2","27000","DnaJ heat shock protein family (Hsp40) member C2"
"ENSG00000176731",156.867705222756,0.0824561869611823,0.146523361094049,0.562751129550299,0.573604362541861,0.680439560136988,"C8orf59","401466","chromosome 8 open reading frame 59"
"ENSG00000123505",1419.80348217489,0.0396274307383683,0.0704410158049217,0.562561886502487,0.573733251291902,0.680537678675255,"AMD1","262","adenosylmethionine decarboxylase 1"
"ENSG00000198034",10704.9351412331,0.0210042969810991,0.0373707006350515,0.562052533780923,0.574080226970469,0.680894445927151,"RPS4X","6191","ribosomal protein S4, X-linked"
"ENSG00000186517",3.84330867907507,0.523585270945548,0.931732225949645,0.561948225426996,0.574151295021816,0.680896927623984,"ARHGAP30","257106","Rho GTPase activating protein 30"
"ENSG00000100038",4.63128451337681,-0.482584110935331,0.858829271049665,-0.561909249256858,0.574177851590674,0.680896927623984,"TOP3B","8940","DNA topoisomerase III beta"
"ENSG00000119782",35.8476657710666,0.167179222784842,0.297553440641583,0.561846041586247,0.574220919625356,0.680896927623984,"FKBP1B","2281","FK506 binding protein 1B"
"ENSG00000165606",0.902053530825768,-2.1298136203681,3.79160900493143,-0.561717629006057,0.574308421270485,0.680945898043798,"DRGX","644168","dorsal root ganglia homeobox"
"ENSG00000138379",0.657048810039433,1.25918274121831,2.24332981144939,0.561300765848943,0.574592519586255,0.681208428541306,"MSTN","2660","myostatin"
"ENSG00000137726",2.26083121985911,0.653757867792412,1.16480997071903,0.561257101352637,0.574622281423905,0.681208428541306,"FXYD6","53826","FXYD domain containing ion transport regulator 6"
"ENSG00000172819",548.591117984066,-0.0478143834556213,0.0852454083917209,-0.5609027437103,0.574863839517236,0.681426149222081,"RARG","5916","retinoic acid receptor gamma"
"ENSG00000272333",729.125966453388,0.0451666929969887,0.08053227928566,0.560852038432636,0.574898408157644,0.681426149222081,"KMT2B","9757","lysine methyltransferase 2B"
"ENSG00000046647",139.189900443965,0.0846078631943517,0.150880378136503,0.560761208576811,0.574960334438109,0.681444745391946,"GEMIN8","54960","gem nuclear organelle associated protein 8"
"ENSG00000171094",1.09515785930509,2.21628826265734,3.95393916756539,0.560526646650966,0.575120269435779,0.681493449250163,"ALK","238","ALK receptor tyrosine kinase"
"ENSG00000187017",0.634513129677028,1.26926854143894,2.26453919591885,0.560497492702451,0.575140149394322,0.681493449250163,"ESPN","83715","espin"
"ENSG00000212126",0.634513129677028,1.26926854143894,2.26453919591885,0.560497492702451,0.575140149394322,0.681493449250163,"TAS2R50","259296","taste 2 receptor member 50"
"ENSG00000280789",39.4520200287882,0.156818570843932,0.279901765689632,0.560262885293191,0.575300139053965,0.681628221671946,"PAGR1","79447","PAXIP1 associated glutamate rich protein 1"
"ENSG00000175110",398.555623018538,-0.0527429122499096,0.0941674389535724,-0.560097129496254,0.575413188288612,0.681707360851895,"MRPS22","56945","mitochondrial ribosomal protein S22"
"ENSG00000178199",1.27412872019255,-0.882904744651637,1.57681712834239,-0.559928433539898,0.575528253555858,0.681788875565166,"ZC3H12D","340152","zinc finger CCCH-type containing 12D"
"ENSG00000147996",42.0870462518651,0.153211291781993,0.273949158970589,0.559269071523017,0.575978099860609,0.682266937449418,"CBWD5","220869","COBW domain containing 5"
"ENSG00000050327",4.36844451385245,-0.468930349688676,0.838763832932461,-0.559073163716676,0.576111788919786,0.682370452873086,"ARHGEF5","7984","Rho guanine nucleotide exchange factor 5"
"ENSG00000204348",123.420463891468,-0.0897488432292021,0.160735144195259,-0.558364778770325,0.57659531867004,0.682888284037211,"DXO","1797","decapping exoribonuclease"
"ENSG00000169242",2.07073659103766,0.716256601340306,1.28318023268646,0.558188618477042,0.57671559195741,0.682975845260611,"EFNA1","1942","ephrin A1"
"ENSG00000165699",1020.2411586606,0.0366351358327393,0.0656541675633266,0.55800168050875,0.576843236627646,0.683072121277378,"TSC1","7248","TSC complex subunit 1"
"ENSG00000176092",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"CRYBG2","55057","crystallin beta-gamma domain containing 2"
"ENSG00000081985",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"IL12RB2","3595","interleukin 12 receptor subunit beta 2"
"ENSG00000177551",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"NHLH2","4808","nescient helix-loop-helix 2"
"ENSG00000279487",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,NA,NA,NA
"ENSG00000115155",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"OTOF","9381","otoferlin"
"ENSG00000279229",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,NA,NA,NA
"ENSG00000121966",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"CXCR4","7852","C-X-C motif chemokine receptor 4"
"ENSG00000128710",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"HOXD10","3236","homeobox D10"
"ENSG00000146151",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"HMGCLL1","54511","3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1"
"ENSG00000164691",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"TAGAP","117289","T cell activation RhoGTPase activating protein"
"ENSG00000279448",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,NA,NA,NA
"ENSG00000155428",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"TRIM74","378108","tripartite motif containing 74"
"ENSG00000188175",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"HEPACAM2","253012","HEPACAM family member 2"
"ENSG00000104267",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"CA2","760","carbonic anhydrase 2"
"ENSG00000168828",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"OR13J1","392309","olfactory receptor family 13 subfamily J member 1"
"ENSG00000148204",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"CRB2","286204","crumbs 2, cell polarity complex component"
"ENSG00000137757",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"CASP5","838","caspase 5"
"ENSG00000154143",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"PANX3","116337","pannexin 3"
"ENSG00000272916",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"NDST2","8509","N-deacetylase and N-sulfotransferase 2"
"ENSG00000204010",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"IFIT1B","439996","interferon induced protein with tetratricopeptide repeats 1B"
"ENSG00000125084",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"WNT1","7471","Wnt family member 1"
"ENSG00000123360",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"PDE1B","5153","phosphodiesterase 1B"
"ENSG00000175189",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"INHBC","3626","inhibin beta C subunit"
"ENSG00000179813",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"FAM216B","144809","family with sequence similarity 216 member B"
"ENSG00000178997",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"EXD1","161829","exonuclease 3'-5' domain containing 1"
"ENSG00000140254",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"DUOXA1","90527","dual oxidase maturation factor 1"
"ENSG00000155719",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"OTOA","146183","otoancorin"
"ENSG00000101082",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"SLA2","84174","Src like adaptor 2"
"ENSG00000167769",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"ACER1","125981","alkaline ceramidase 1"
"ENSG00000254413",0.313255257680161,1.6812129930812,3.0134700690071,0.557899350112057,0.576913115337303,NA,"CHKB-CPT1B","386593","CHKB-CPT1B readthrough (NMD candidate)"
"ENSG00000135587",49.7714607819412,-0.138515037034116,0.248318074248206,-0.557812947984059,0.576972120161744,0.683169848714051,"SMPD2","6610","sphingomyelin phosphodiesterase 2"
"ENSG00000169599",372.67678498203,-0.0552030147101132,0.0990798429953745,-0.557156865021378,0.577420258140349,0.683631314283377,"NFU1","27247","NFU1 iron-sulfur cluster scaffold"
"ENSG00000169359",621.276813902266,0.0435317043703478,0.0781389184033707,0.557106564306756,0.577454622846639,0.683631314283377,"SLC33A1","9197","solute carrier family 33 member 1"
"ENSG00000147655",3.1392218595373,-0.567158203383147,1.01869461086566,-0.556749979173042,0.577698264158252,0.683864820655768,"RSPO2","340419","R-spondin 2"
"ENSG00000184985",59.2464463844895,0.129343888899049,0.232374376442246,0.556618551835884,0.577788075753579,0.683916204357582,"SORCS2","57537","sortilin related VPS10 domain containing receptor 2"
"ENSG00000136457",1.45885902247539,0.810878158345565,1.45761990056128,0.55630288666704,0.578003814126704,0.684116624847363,"CHAD","1101","chondroadherin"
"ENSG00000171970",28.319396733412,0.189023172553773,0.339897785687117,0.556117693357888,0.578130400377066,0.684211502510014,"ZNF57","126295","zinc finger protein 57"
"ENSG00000111886",1.64029596796646,-0.756324071524382,1.36027116426337,-0.556009780545453,0.578204168656118,0.68424386041865,"GABRR2","2570","gamma-aminobutyric acid type A receptor rho2 subunit"
"ENSG00000273559",272.831287782591,0.0640057644378739,0.115171288964536,0.55574410092417,0.578385803843462,0.684358927598826,"CWC25","54883","CWC25 spliceosome associated protein homolog"
"ENSG00000197279",4.50197256252271,0.457710820808201,0.823680323354911,0.555689880928454,0.578422875315473,0.684358927598826,"ZNF165","7718","zinc finger protein 165"
"ENSG00000143498",49.4778844869742,0.148798908574485,0.267785860457738,0.55566379912717,0.578440708447454,0.684358927598826,"TAF1A","9015","TATA-box binding protein associated factor, RNA polymerase I subunit A"
"ENSG00000104059",1.39909896628478,0.838355948431611,1.5100338038332,0.555190186010044,0.578764580924411,0.684629316828271,"FAM189A1","23359","family with sequence similarity 189 member A1"
"ENSG00000132773",110.874246427252,-0.096426947247748,0.173700312395427,-0.555133988638047,0.578803016219095,0.684629316828271,"TOE1","114034","target of EGR1, exonuclease"
"ENSG00000186973",0.631383669376246,1.25878324313769,2.26756389111517,0.555125810597834,0.578808609558981,0.684629316828271,"FAM183A","440585","family with sequence similarity 183 member A"
"ENSG00000106560",1.52614209366708,0.821414290666923,1.48014398330371,0.554955666430173,0.578924984782764,0.684712015546776,"GIMAP2","26157","GTPase, IMAP family member 2"
"ENSG00000104369",0.656886825091669,1.31922054963661,2.37809366290537,0.554738684272379,0.57907341220209,0.68476881065524,"JPH1","56704","junctophilin 1"
"ENSG00000183273",0.656886825091669,1.31922054963661,2.37809366290537,0.554738684272379,0.57907341220209,0.68476881065524,"CCDC60","160777","coiled-coil domain containing 60"
"ENSG00000179455",1.27725818049333,-0.87387585716581,1.57545463055258,-0.554681702804292,0.579112393540977,0.68476881065524,"MKRN3","7681","makorin ring finger protein 3"
"ENSG00000144560",339.720313452031,0.0564712310973171,0.101902048666193,0.554171695628059,0.579461347138198,0.685062606220396,"VGLL4","9686","vestigial like family member 4"
"ENSG00000140675",2.8119247120976,0.612241484343818,1.10489287033053,0.554118413453664,0.579497809192536,0.685062606220396,"SLC5A2","6524","solute carrier family 5 member 2"
"ENSG00000127314",1634.27473269991,-0.0326616347941689,0.0589438088884672,-0.554114764723991,0.57950030613039,0.685062606220396,"RAP1B","5908","RAP1B, member of RAS oncogene family"
"ENSG00000047617",1.28584994030533,-0.899109279504286,1.62326397003639,-0.553889753053616,0.579654298286021,0.685189689456158,"ANO2","57101","anoctamin 2"
"ENSG00000269533",2.62480913183623,0.600916135801067,1.08581772991186,0.553422659482496,0.579974026290295,0.685512647322669,NA,NA,NA
"ENSG00000133678",94.5518850866372,0.101727485740341,0.183974546294142,0.55294326193199,0.580302262387891,0.685813034780708,"TMEM254","80195","transmembrane protein 254"
"ENSG00000198863",261.126875116898,0.0637439549250134,0.115286962360505,0.552915556276733,0.580321234682468,0.685813034780708,"RUNDC1","146923","RUN domain containing 1"
"ENSG00000090376",34.1060111830848,-0.167646104133748,0.303406230375658,-0.552546676204306,0.580573864282433,0.686056575673068,"IRAK3","11213","interleukin 1 receptor associated kinase 3"
"ENSG00000279457",29.9135794276176,0.179257083507182,0.324821567384885,0.551863242796248,0.581042053581228,0.686554781181763,NA,NA,NA
"ENSG00000132661",132.448777187248,0.088546907167773,0.160473241760673,0.551786118335107,0.581094899152117,0.686562179229109,"NXT1","29107","nuclear transport factor 2 like export factor 1"
"ENSG00000167619",1.64358741321501,-0.808570271593037,1.46625434320408,-0.551452942213379,0.581323216796224,0.686723889519122,"TMEM145","284339","transmembrane protein 145"
"ENSG00000177427",202.382174409081,-0.0703104189482214,0.127500893884314,-0.551450400120462,0.581324958993118,0.686723889519122,"MIEF2","125170","mitochondrial elongation factor 2"
"ENSG00000244486",1636.7448347192,-0.0320476178793096,0.0581579044704283,-0.551044921083857,0.58160288108392,0.686802062445502,"SCARF2","91179","scavenger receptor class F member 2"
"ENSG00000072858",0.597126768901061,1.268718914118,2.30251702579119,0.55101391212603,0.581624137697266,0.686802062445502,"SIDT1","54847","SID1 transmembrane family member 1"
